,code,market,date,name,close,totalchange,futureHigh,nextday open,nextday low,nextday high,nextday close,forecast,ratio
3280,S 603118,主板,20220706,共进股份,7.23,0,0,0,0,0,0,不涨,0.0029483314137905836
3281,S 603121,主板,20220706,华培动力,6.93,0,0,0,0,0,0,不涨,0.0024287120904773474
3282,S 603123,主板,20220706,翠微股份,12.44,0,0,0,0,0,0,不涨,0.00029136810917407274
3283,S 603126,主板,20220706,中材节能,7.09,0,0,0,0,0,0,不涨,0.0008516345405951142
3284,S 603127,主板,20220706,昭衍新药,134.54,0,0,0,0,0,0,不涨,0.0003044646291527897
3285,S 603128,主板,20220706,华贸物流,9.7,0,0,0,0,0,0,不涨,8.78036007634364e-06
3286,S 603129,主板,20220706,春风动力,122.52,0,0,0,0,0,0,不涨,0.05784836784005165
3287,S 603131,主板,20220706,上海沪工,12.97,0,0,0,0,0,0,不涨,0.0012208346743136644
3288,S 603133,主板,20220706,碳元科技,10.86,0,0,0,0,0,0,不涨,0.006843858398497105
3289,S 603136,主板,20220706,天目湖,25.84,0,0,0,0,0,0,不涨,0.003975129220634699
3290,S 603138,主板,20220706,海量数据,12.76,0,0,0,0,0,0,不涨,0.008008614182472229
3291,S 603139,主板,20220706,康惠制药,21.55,0,0,0,0,0,0,不涨,0.014370741322636604
3292,S 603156,主板,20220706,养元饮品,21.66,0,0,0,0,0,0,不涨,0.0004554411571007222
3293,S 603158,主板,20220706,腾龙股份,8.12,0,0,0,0,0,0,不涨,0.002583898603916168
3294,S 603159,主板,20220706,上海亚虹,13.92,0,0,0,0,0,0,不涨,0.00022297668328974396
3295,S 603160,主板,20220706,汇顶科技,69.81,0,0,0,0,0,0,不涨,0.0031886023934930563
3296,S 603165,主板,20220706,荣晟环保,14.08,0,0,0,0,0,0,不涨,0.0007424106006510556
3297,S 603166,主板,20220706,福达股份,7.05,0,0,0,0,0,0,不涨,0.00048494638758711517
3298,S 603167,主板,20220706,渤海轮渡,7.09,0,0,0,0,0,0,不涨,0.002129653701558709
3299,S 603168,主板,20220706,莎普爱思,8.4,0,0,0,0,0,0,不涨,0.0010299583664163947
3300,S 603169,主板,20220706,兰石重装,6.89,0,0,0,0,0,0,不涨,0.0013156088534742594
3301,S 603177,主板,20220706,德创环保,14.92,0,0,0,0,0,0,不涨,0.0011465203715488315
3302,S 603178,主板,20220706,圣龙股份,12.21,0,0,0,0,0,0,不涨,0.003997431602329016
3303,S 603179,主板,20220706,新泉股份,28.65,0,0,0,0,0,0,不涨,0.001738217892125249
3304,S 603180,主板,20220706,金牌厨柜,28.52,0,0,0,0,0,0,不涨,0.000464440556243062
3305,S 603181,主板,20220706,皇马科技,15.76,0,0,0,0,0,0,不涨,3.9561135054100305e-05
3306,S 603183,主板,20220706,建研院,4.9,0,0,0,0,0,0,不涨,0.006964095402508974
3307,S 603185,主板,20220706,上机数控,171.65,0,0,0,0,0,0,不涨,0.0035556433722376823
3308,S 603186,主板,20220706,华正新材,24.66,0,0,0,0,0,0,不涨,0.009404162876307964
3309,S 603187,主板,20220706,海容冷链,35.02,0,0,0,0,0,0,不涨,0.008300723508000374
3310,S 603188,主板,20220706,亚邦股份,4.09,0,0,0,0,0,0,不涨,0.0006125266663730145
3311,S 603189,主板,20220706,网达软件,12.93,0,0,0,0,0,0,不涨,0.001820474280975759
3312,S 603192,主板,20220706,汇得科技,26.7,0,0,0,0,0,0,不涨,0.003522091079503298
3313,S 603195,主板,20220706,公牛集团,155.9,0,0,0,0,0,0,不涨,0.003056074259802699
3314,S 603196,主板,20220706,日播时尚,6.53,0,0,0,0,0,0,不涨,0.0031161222141236067
3315,S 603197,主板,20220706,保隆科技,50.32,0,0,0,0,0,0,不涨,0.01268903911113739
3316,S 603198,主板,20220706,迎驾贡酒,59.35,0,0,0,0,0,0,不涨,0.0003459757717791945
3317,S 603199,主板,20220706,九华旅游,24.32,0,0,0,0,0,0,不涨,0.0032573379576206207
3318,S 603200,主板,20220706,上海洗霸,15.33,0,0,0,0,0,0,不涨,0.0013451300328597426
3319,S 603203,主板,20220706,快克股份,24.46,0,0,0,0,0,0,不涨,4.673152034229133e-06
3320,S 603208,主板,20220706,江山欧派,50.1,0,0,0,0,0,0,不涨,0.004920581821352243
3321,S 603212,主板,20220706,赛伍技术,24.42,0,0,0,0,0,0,不涨,0.0023610685020685196
3322,S 603214,主板,20220706,爱婴室,16.4,0,0,0,0,0,0,不涨,0.0024454123340547085
3323,S 603217,主板,20220706,元利科技,30.49,0,0,0,0,0,0,不涨,4.086272747372277e-05
3324,S 603218,主板,20220706,日月股份,25.83,0,0,0,0,0,0,不涨,0.0007287123007699847
3325,S 603220,主板,20220706,中贝通信,11.89,0,0,0,0,0,0,不涨,0.0018717554630711675
3326,S 603221,主板,20220706,爱丽家居,8.01,0,0,0,0,0,0,不涨,0.0020913532935082912
3327,S 603222,主板,20220706,济民医疗,11.26,0,0,0,0,0,0,不涨,0.003450165968388319
3328,S 603223,主板,20220706,恒通股份,22.89,0,0,0,0,0,0,不涨,3.900076421814447e-07
3329,S 603225,主板,20220706,新凤鸣,11.24,0,0,0,0,0,0,不涨,0.001316885114647448
3330,S 603226,主板,20220706,菲林格尔,4.93,0,0,0,0,0,0,不涨,0.0005068375612609088
3331,S 603227,主板,20220706,雪峰科技,9.59,0,0,0,0,0,0,不涨,0.0032490240409970284
3332,S 603228,主板,20220706,景旺电子,22.68,0,0,0,0,0,0,不涨,0.0004806833458133042
3333,S 603229,主板,20220706,奥翔药业,46.2,0,0,0,0,0,0,不涨,0.001349163125269115
3334,S 603232,主板,20220706,格尔软件,10.87,0,0,0,0,0,0,不涨,0.000388270040275529
3335,S 603233,主板,20220706,大参林,32.46,0,0,0,0,0,0,不涨,0.0010019313776865602
3336,S 603236,主板,20220706,移远通信,134.2,0,0,0,0,0,0,不涨,0.0023999938275665045
3337,S 603238,主板,20220706,诺邦股份,10.49,0,0,0,0,0,0,不涨,0.0016755331307649612
3338,S 603239,主板,20220706,浙江仙通,16.67,0,0,0,0,0,0,不涨,0.07841429114341736
3339,S 603256,主板,20220706,宏和科技,7.06,0,0,0,0,0,0,不涨,0.013382003642618656
3340,S 603258,主板,20220706,电魂网络,19.35,0,0,0,0,0,0,不涨,0.0011107922764495015
3341,S 603259,主板,20220706,药明康德,113.04,0,0,0,0,0,0,不涨,0.00029245796031318605
3342,S 603260,主板,20220706,合盛硅业,115.17,0,0,0,0,0,0,不涨,0.000224660849198699
3343,S 603266,主板,20220706,天龙股份,14.16,0,0,0,0,0,0,不涨,0.002953439485281706
3344,S 603267,主板,20220706,鸿远电子,131.62,0,0,0,0,0,0,不涨,1.8079334040521644e-05
3345,S 603268,主板,20220706,松发股份,19.03,0,0,0,0,0,0,不涨,0.00031362121808342636
3346,S 603269,主板,20220706,海鸥股份,11.71,0,0,0,0,0,0,不涨,0.0010123265674337745
3347,S 603277,主板,20220706,银都股份,21.32,0,0,0,0,0,0,不涨,3.039642024305067e-06
3348,S 603278,主板,20220706,大业股份,8.13,0,0,0,0,0,0,不涨,0.0017692736582830548
3349,S 603279,主板,20220706,景津装备,29.98,0,0,0,0,0,0,不涨,6.8221083893149626e-06
3350,S 603283,主板,20220706,赛腾股份,22.06,0,0,0,0,0,0,不涨,0.010910521261394024
3351,S 603286,主板,20220706,日盈电子,15.74,0,0,0,0,0,0,不涨,0.003589149098843336
3352,S 603288,主板,20220706,海天味业,90.0,0,0,0,0,0,0,不涨,0.00030498410342261195
3353,S 603289,主板,20220706,泰瑞机器,8.69,0,0,0,0,0,0,不涨,0.002012908458709717
3354,S 603290,主板,20220706,斯达半导,384.7,0,0,0,0,0,0,不涨,3.8503334508277476e-05
3355,S 603297,主板,20220706,永新光学,110.68,0,0,0,0,0,0,不涨,0.0033636940643191338
3356,S 603298,主板,20220706,杭叉集团,15.07,0,0,0,0,0,0,不涨,0.001853089313954115
3357,S 603299,主板,20220706,苏盐井神,12.68,0,0,0,0,0,0,不涨,0.0004743903409689665
3358,S 603300,主板,20220706,华铁应急,8.76,0,0,0,0,0,0,不涨,3.263556573074311e-05
3359,S 603301,主板,20220706,振德医疗,40.2,0,0,0,0,0,0,不涨,0.003869346808642149
3360,S 603303,主板,20220706,得邦照明,14.66,0,0,0,0,0,0,不涨,0.0007513096206821501
3361,S 603305,主板,20220706,旭升股份,32.1,0,0,0,0,0,0,不涨,0.025375766679644585
3362,S 603306,主板,20220706,华懋科技,31.03,0,0,0,0,0,0,不涨,0.0002718677860684693
3363,S 603308,主板,20220706,应流股份,16.86,0,0,0,0,0,0,不涨,0.00492243142798543
3364,S 603309,主板,20220706,维力医疗,15.58,0,0,0,0,0,0,不涨,0.0026271233800798655
3365,S 603311,主板,20220706,金海高科,12.81,0,0,0,0,0,0,不涨,0.011581728234887123
3366,S 603313,主板,20220706,梦百合,11.72,0,0,0,0,0,0,不涨,0.0003265793202444911
3367,S 603315,主板,20220706,福鞍股份,28.3,0,0,0,0,0,0,不涨,0.0001966827258002013
3368,S 603316,主板,20220706,诚邦股份,5.93,0,0,0,0,0,0,不涨,0.016549736261367798
3369,S 603317,主板,20220706,天味食品,27.8,0,0,0,0,0,0,不涨,0.007003168575465679
3370,S 603318,主板,20220706,水发燃气,7.67,0,0,0,0,0,0,不涨,0.002260518027469516
3371,S 603319,主板,20220706,湘油泵,17.88,0,0,0,0,0,0,不涨,0.007860468700528145
3372,S 603320,主板,20220706,迪贝电气,11.69,0,0,0,0,0,0,不涨,0.0008137449622154236
3373,S 603321,主板,20220706,梅轮电梯,6.42,0,0,0,0,0,0,不涨,0.001238146796822548
3374,S 603322,主板,20220706,超讯通信,20.35,0,0,0,0,0,0,不涨,0.204337939620018
3375,S 603323,主板,20220706,苏农银行,5.17,0,0,0,0,0,0,不涨,0.0065741948783397675
3376,S 603326,主板,20220706,我乐家居,7.56,0,0,0,0,0,0,不涨,0.00047269536298699677
3377,S 603327,主板,20220706,福蓉科技,13.14,0,0,0,0,0,0,不涨,0.005801877472549677
3378,S 603328,主板,20220706,依顿电子,6.21,0,0,0,0,0,0,不涨,0.005310400854796171
3379,S 603329,主板,20220706,上海雅仕,15.55,0,0,0,0,0,0,不涨,0.006164789665490389
3380,S 603330,主板,20220706,上海天洋,11.79,0,0,0,0,0,0,不涨,0.003664185758680105
3381,S 603331,主板,20220706,百达精工,12.06,0,0,0,0,0,0,不涨,0.0009600642370060086
3382,S 603332,主板,20220706,苏州龙杰,23.3,0,0,0,0,0,0,不涨,0.027426330372691154
3383,S 603333,主板,20220706,尚纬股份,6.02,0,0,0,0,0,0,不涨,0.0025197938084602356
3384,S 603335,主板,20220706,迪生力,5.93,0,0,0,0,0,0,不涨,0.008217058144509792
3385,S 603336,主板,20220706,宏辉果蔬,6.21,0,0,0,0,0,0,不涨,0.0022191107273101807
3386,S 603337,主板,20220706,杰克股份,21.07,0,0,0,0,0,0,不涨,0.00015145209908951074
3387,S 603338,主板,20220706,浙江鼎力,48.47,0,0,0,0,0,0,不涨,0.0024809453170746565
3388,S 603339,主板,20220706,四方科技,11.5,0,0,0,0,0,0,不涨,0.0030047830659896135
3389,S 603345,主板,20220706,安井食品,152.9,0,0,0,0,0,0,不涨,0.02178439311683178
3390,S 603348,主板,20220706,文灿股份,64.15,0,0,0,0,0,0,不涨,0.005334836430847645
3391,S 603351,主板,20220706,威尔药业,22.65,0,0,0,0,0,0,不涨,0.002200608141720295
3392,S 603353,主板,20220706,和顺石油,19.22,0,0,0,0,0,0,不涨,0.002130418084561825
3393,S 603355,主板,20220706,莱克电气,25.05,0,0,0,0,0,0,不涨,0.0008601995650678873
3394,S 603356,主板,20220706,华菱精工,12.49,0,0,0,0,0,0,不涨,0.0018905532779172063
3395,S 603357,主板,20220706,设计总院,10.78,0,0,0,0,0,0,不涨,0.007114186882972717
3396,S 603358,主板,20220706,华达科技,17.76,0,0,0,0,0,0,不涨,0.000762058945838362
3397,S 603359,主板,20220706,东珠生态,11.73,0,0,0,0,0,0,不涨,0.00030579991289414465
3398,S 603360,主板,20220706,百傲化学,14.2,0,0,0,0,0,0,不涨,0.0015259338542819023
3399,S 603363,主板,20220706,傲农生物,21.41,0,0,0,0,0,0,不涨,8.47326300572604e-05
3400,S 603365,主板,20220706,水星家纺,15.25,0,0,0,0,0,0,不涨,0.002874708967283368
3401,S 603366,主板,20220706,日出东方,4.48,0,0,0,0,0,0,不涨,0.0024627752136439085
3402,S 603367,主板,20220706,辰欣药业,11.66,0,0,0,0,0,0,不涨,0.0007877121679484844
3403,S 603368,主板,20220706,柳药股份,17.23,0,0,0,0,0,0,不涨,0.004419140052050352
3404,S 603369,主板,20220706,今世缘,47.06,0,0,0,0,0,0,不涨,0.002239492256194353
3405,S 603377,主板,20220706,东方时尚,5.72,0,0,0,0,0,0,不涨,0.00022156104387249798
3406,S 603378,主板,20220706,亚士创能,11.34,0,0,0,0,0,0,不涨,0.0014866705751046538
3407,S 603379,主板,20220706,三美股份,23.72,0,0,0,0,0,0,不涨,0.002740569179877639
3408,S 603380,主板,20220706,易德龙,37.65,0,0,0,0,0,0,不涨,7.423832357744686e-07
3409,S 603383,主板,20220706,顶点软件,23.47,0,0,0,0,0,0,不涨,0.0005362339434213936
3410,S 603385,主板,20220706,惠达卫浴,7.32,0,0,0,0,0,0,不涨,0.0011274076532572508
3411,S 603386,主板,20220706,骏亚科技,11.34,0,0,0,0,0,0,不涨,0.05384925380349159
3412,S 603387,主板,20220706,基蛋生物,14.62,0,0,0,0,0,0,不涨,0.004327954724431038
3413,S 603388,主板,20220706,元成股份,7.2,0,0,0,0,0,0,不涨,0.0014353168662637472
3414,S 603389,主板,20220706,亚振家居,5.27,0,0,0,0,0,0,不涨,0.005522224120795727
3415,S 603390,主板,20220706,通达电气,7.67,0,0,0,0,0,0,不涨,0.005400979425758123
3416,S 603392,主板,20220706,万泰生物,163.0,0,0,0,0,0,0,不涨,1.4374811144080013e-05
3417,S 603393,主板,20220706,新天然气,21.36,0,0,0,0,0,0,不涨,0.0040949187241494656
3418,S 603396,主板,20220706,金辰股份,94.66,0,0,0,0,0,0,不涨,0.028304826468229294
3419,S 603398,主板,20220706,沐邦高科,28.5,0,0,0,0,0,0,不涨,1.6815629351185635e-05
3420,S 603399,主板,20220706,吉翔股份,24.69,0,0,0,0,0,0,不涨,0.00732305645942688
3421,S 603408,主板,20220706,建霖家居,11.31,0,0,0,0,0,0,不涨,0.0005158328567631543
3422,S 603416,主板,20220706,信捷电气,37.54,0,0,0,0,0,0,不涨,0.0021322197280824184
3423,S 603421,主板,20220706,鼎信通讯,7.02,0,0,0,0,0,0,不涨,0.0001753207907313481
3424,S 603429,主板,20220706,集友股份,13.01,0,0,0,0,0,0,不涨,0.0010576759232208133
3425,S 603439,主板,20220706,贵州三力,12.81,0,0,0,0,0,0,不涨,0.027807658538222313
3426,S 603444,主板,20220706,吉比特,372.72,0,0,0,0,0,0,不涨,0.003074732841923833
3427,S 603456,主板,20220706,九洲药业,56.0,0,0,0,0,0,0,不涨,0.00022673554485663772
3428,S 603458,主板,20220706,勘设股份,9.85,0,0,0,0,0,0,不涨,0.0011528789764270186
3429,S 603466,主板,20220706,风语筑,17.13,0,0,0,0,0,0,不涨,0.001235096133314073
3430,S 603477,主板,20220706,巨星农牧,30.51,0,0,0,0,0,0,不涨,0.005584642756730318
3431,S 603486,主板,20220706,科沃斯,117.05,0,0,0,0,0,0,不涨,9.24571868381463e-05
3432,S 603488,主板,20220706,展鹏科技,7.01,0,0,0,0,0,0,不涨,0.006156513001769781
3433,S 603489,主板,20220706,八方股份,194.58,0,0,0,0,0,0,不涨,0.00010368717630626634
3434,S 603496,主板,20220706,恒为科技,11.73,0,0,0,0,0,0,不涨,0.0008813512395136058
3435,S 603499,主板,20220706,翔港科技,7.68,0,0,0,0,0,0,不涨,0.0032966043800115585
3436,S 603500,主板,20220706,祥和实业,14.09,0,0,0,0,0,0,不涨,0.023750601336359978
3437,S 603501,主板,20220706,韦尔股份,163.18,0,0,0,0,0,0,不涨,0.0011360077187418938
3438,S 603505,主板,20220706,金石资源,31.76,0,0,0,0,0,0,不涨,0.004782468546181917
3439,S 603506,主板,20220706,南都物业,13.53,0,0,0,0,0,0,不涨,0.0010721799917519093
3440,S 603507,主板,20220706,振江股份,32.82,0,0,0,0,0,0,不涨,0.0012593212304636836
3441,S 603508,主板,20220706,思维列控,13.06,0,0,0,0,0,0,不涨,0.00015418772818520665
3442,S 603515,主板,20220706,欧普照明,17.06,0,0,0,0,0,0,不涨,8.904033165890723e-05
3443,S 603516,主板,20220706,淳中科技,11.67,0,0,0,0,0,0,不涨,0.0003624542150646448
3444,S 603517,主板,20220706,绝味食品,51.71,0,0,0,0,0,0,不涨,0.0029963438864797354
3445,S 603518,主板,20220706,锦泓集团,8.36,0,0,0,0,0,0,不涨,0.005974023602902889
3446,S 603519,主板,20220706,立霸股份,11.77,0,0,0,0,0,0,不涨,0.0015878721605986357
3447,S 603520,主板,20220706,司太立,25.07,0,0,0,0,0,0,不涨,0.009003594517707825
3448,S 603527,主板,20220706,众源新材,12.48,0,0,0,0,0,0,不涨,0.010950613766908646
3449,S 603528,主板,20220706,多伦科技,5.86,0,0,0,0,0,0,不涨,0.0025773714296519756
3450,S 603530,主板,20220706,神马电力,15.59,0,0,0,0,0,0,不涨,0.10684849321842194
3451,S 603533,主板,20220706,掌阅科技,15.03,0,0,0,0,0,0,不涨,0.0007587496074847877
3452,S 603535,主板,20220706,嘉诚国际,30.51,0,0,0,0,0,0,不涨,0.013041426427662373
3453,S 603536,主板,20220706,惠发食品,7.08,0,0,0,0,0,0,不涨,0.006626981310546398
3454,S 603538,主板,20220706,美诺华,32.39,0,0,0,0,0,0,不涨,0.008158886805176735
3455,S 603551,主板,20220706,奥普家居,8.15,0,0,0,0,0,0,不涨,0.0034033937845379114
3456,S 603555,主板,20220706,贵人鸟,4.16,0,0,0,0,0,0,不涨,0.008639954030513763
3457,S 603556,主板,20220706,海兴电力,15.58,0,0,0,0,0,0,不涨,0.0019454393768683076
3458,S 603557,主板,20220706,ST起步,3.62,0,0,0,0,0,0,不涨,0.000976779730990529
3459,S 603558,主板,20220706,健盛集团,12.96,0,0,0,0,0,0,不涨,0.003329360391944647
3460,S 603559,主板,20220706,中通国脉,11.12,0,0,0,0,0,0,不涨,0.003445164067670703
3461,S 603566,主板,20220706,普莱柯,26.67,0,0,0,0,0,0,不涨,0.0030045458115637302
3462,S 603567,主板,20220706,珍宝岛,11.47,0,0,0,0,0,0,不涨,8.110418275464326e-05
3463,S 603568,主板,20220706,伟明环保,31.06,0,0,0,0,0,0,不涨,0.00038373435381799936
3464,S 603569,主板,20220706,长久物流,8.02,0,0,0,0,0,0,不涨,0.00037822374724783003
3465,S 603577,主板,20220706,汇金通,10.89,0,0,0,0,0,0,不涨,0.0024600985925644636
3466,S 603578,主板,20220706,三星新材,12.5,0,0,0,0,0,0,不涨,0.001651478698477149
3467,S 603579,主板,20220706,荣泰健康,24.85,0,0,0,0,0,0,不涨,0.0007833167910575867
3468,S 603580,主板,20220706,艾艾精工,10.89,0,0,0,0,0,0,不涨,0.00039998063584789634
3469,S 603583,主板,20220706,捷昌驱动,33.1,0,0,0,0,0,0,不涨,0.0020958001259714365
3470,S 603585,主板,20220706,苏利股份,19.68,0,0,0,0,0,0,不涨,0.0034906386863440275
3471,S 603586,主板,20220706,金麒麟,12.53,0,0,0,0,0,0,不涨,0.001671514823101461
3472,S 603587,主板,20220706,地素时尚,15.89,0,0,0,0,0,0,不涨,0.00018212331633549184
3473,S 603588,主板,20220706,高能环境,11.75,0,0,0,0,0,0,不涨,2.0045583823957713e-06
3474,S 603589,主板,20220706,口子窖,55.6,0,0,0,0,0,0,不涨,0.0009089658851735294
3475,S 603590,主板,20220706,康辰药业,26.93,0,0,0,0,0,0,不涨,0.0005729740369133651
3476,S 603595,主板,20220706,东尼电子,41.01,0,0,0,0,0,0,不涨,0.05070110782980919
3477,S 603596,主板,20220706,伯特利,81.57,0,0,0,0,0,0,不涨,0.004112657159566879
3478,S 603598,主板,20220706,引力传媒,8.66,0,0,0,0,0,0,不涨,0.003195925150066614
3479,S 603599,主板,20220706,广信股份,28.64,0,0,0,0,0,0,不涨,2.316873360541649e-05
3480,S 603600,主板,20220706,永艺股份,9.43,0,0,0,0,0,0,不涨,0.006725992541760206
3481,S 603601,主板,20220706,再升科技,6.33,0,0,0,0,0,0,不涨,0.0022024894133210182
3482,S 603602,主板,20220706,纵横通信,9.33,0,0,0,0,0,0,不涨,0.00285733537748456
3483,S 603603,主板,20220706,*ST博天,6.56,0,0,0,0,0,0,不涨,0.01671508327126503
3484,S 603605,主板,20220706,珀莱雅,159.82,0,0,0,0,0,0,不涨,1.235576746694278e-06
3485,S 603606,主板,20220706,东方电缆,79.0,0,0,0,0,0,0,不涨,0.00012549823441077024
3486,S 603607,主板,20220706,京华激光,13.21,0,0,0,0,0,0,不涨,0.0023269520606845617
3487,S 603608,主板,20220706,天创时尚,4.83,0,0,0,0,0,0,不涨,0.004352758172899485
3488,S 603609,主板,20220706,禾丰股份,9.76,0,0,0,0,0,0,不涨,0.014886617660522461
3489,S 603610,主板,20220706,麒盛科技,13.19,0,0,0,0,0,0,不涨,0.0011133304797112942
3490,S 603611,主板,20220706,诺力股份,16.69,0,0,0,0,0,0,不涨,0.0035272608511149883
3491,S 603612,主板,20220706,索通发展,37.0,0,0,0,0,0,0,不涨,0.01422360260039568
3492,S 603613,主板,20220706,国联股份,90.22,0,0,0,0,0,0,不涨,6.211331310623791e-06
3493,S 603615,主板,20220706,茶花股份,7.41,0,0,0,0,0,0,不涨,0.0009552840492688119
3494,S 603616,主板,20220706,韩建河山,6.96,0,0,0,0,0,0,不涨,0.008476742543280125
3495,S 603617,主板,20220706,君禾股份,10.25,0,0,0,0,0,0,不涨,0.0025644178967922926
3496,S 603618,主板,20220706,杭电股份,6.09,0,0,0,0,0,0,不涨,0.0028884108178317547
3497,S 603619,主板,20220706,中曼石油,18.98,0,0,0,0,0,0,不涨,0.010332988575100899
3498,S 603626,主板,20220706,科森科技,7.4,0,0,0,0,0,0,不涨,0.002776976441964507
3499,S 603628,主板,20220706,清源股份,12.79,0,0,0,0,0,0,不涨,0.0018094305414706469
3500,S 603629,主板,20220706,利通电子,17.69,0,0,0,0,0,0,不涨,0.0071722762659192085
3501,S 603630,主板,20220706,拉芳家化,13.72,0,0,0,0,0,0,不涨,0.0012959790183231235
3502,S 603633,主板,20220706,徕木股份,13.77,0,0,0,0,0,0,不涨,0.017645075917243958
3503,S 603636,主板,20220706,南威软件,13.69,0,0,0,0,0,0,不涨,0.015199338085949421
3504,S 603637,主板,20220706,镇海股份,8.09,0,0,0,0,0,0,不涨,0.0050774686969816685
3505,S 603638,主板,20220706,艾迪精密,20.16,0,0,0,0,0,0,不涨,0.001209748792462051
3506,S 603639,主板,20220706,海利尔,20.79,0,0,0,0,0,0,不涨,3.283686282884446e-07
3507,S 603648,主板,20220706,畅联股份,9.09,0,0,0,0,0,0,不涨,0.0017139764968305826
3508,S 603650,主板,20220706,彤程新材,30.62,0,0,0,0,0,0,不涨,0.0027404699940234423
3509,S 603655,主板,20220706,朗博科技,18.82,0,0,0,0,0,0,不涨,0.007247768808156252
3510,S 603656,主板,20220706,泰禾智能,13.18,0,0,0,0,0,0,不涨,0.004493528511375189
3511,S 603657,主板,20220706,春光科技,14.37,0,0,0,0,0,0,不涨,0.001444878289476037
3512,S 603658,主板,20220706,安图生物,51.07,0,0,0,0,0,0,不涨,0.0004386782238725573
3513,S 603659,主板,20220706,璞泰来,86.98,0,0,0,0,0,0,不涨,5.891134060220793e-05
3514,S 603660,主板,20220706,苏州科达,5.48,0,0,0,0,0,0,不涨,0.0013817817671224475
3515,S 603661,主板,20220706,恒林股份,40.78,0,0,0,0,0,0,不涨,0.004483410622924566
3516,S 603662,主板,20220706,柯力传感,18.99,0,0,0,0,0,0,不涨,0.0007245902088470757
3517,S 603663,主板,20220706,三祥新材,20.78,0,0,0,0,0,0,不涨,0.00464028213173151
3518,S 603665,主板,20220706,康隆达,54.11,0,0,0,0,0,0,不涨,0.0002580167492851615
3519,S 603666,主板,20220706,亿嘉和,70.38,0,0,0,0,0,0,不涨,0.020643675699830055
3520,S 603667,主板,20220706,五洲新春,15.57,0,0,0,0,0,0,不涨,0.01534965354949236
3521,S 603668,主板,20220706,天马科技,20.37,0,0,0,0,0,0,不涨,9.20330512599321e-06
3522,S 603669,主板,20220706,灵康药业,6.52,0,0,0,0,0,0,不涨,0.0013267967151477933
3523,S 603676,主板,20220706,卫信康,10.27,0,0,0,0,0,0,不涨,0.0025547004770487547
3524,S 603677,主板,20220706,奇精机械,11.37,0,0,0,0,0,0,不涨,0.0007995733176358044
3525,S 603678,主板,20220706,火炬电子,51.4,0,0,0,0,0,0,不涨,0.0178071241825819
3526,S 603679,主板,20220706,华体科技,10.48,0,0,0,0,0,0,不涨,0.0003506984212435782
3527,S 603680,主板,20220706,今创集团,8.21,0,0,0,0,0,0,不涨,0.0001209603069582954
3528,S 603681,主板,20220706,永冠新材,24.1,0,0,0,0,0,0,不涨,0.002294481499120593
3529,S 603682,主板,20220706,锦和商管,5.59,0,0,0,0,0,0,不涨,0.002207858255133033
3530,S 603683,主板,20220706,晶华新材,9.11,0,0,0,0,0,0,不涨,0.006785919889807701
3531,S 603685,主板,20220706,晨丰科技,10.09,0,0,0,0,0,0,不涨,0.0014036154607310891
3532,S 603686,主板,20220706,福龙马,9.87,0,0,0,0,0,0,不涨,0.002894690725952387
3533,S 603687,主板,20220706,大胜达,10.15,0,0,0,0,0,0,不涨,0.02528160810470581
3534,S 603688,主板,20220706,石英股份,150.18,0,0,0,0,0,0,不涨,0.0006172895082272589
3535,S 603689,主板,20220706,皖天然气,7.16,0,0,0,0,0,0,不涨,0.006411978509277105
3536,S 603690,主板,20220706,至纯科技,40.31,0,0,0,0,0,0,不涨,0.01616669073700905
3537,S 603693,主板,20220706,江苏新能,18.05,0,0,0,0,0,0,不涨,0.00016899676120374352
3538,S 603696,主板,20220706,安记食品,9.58,0,0,0,0,0,0,不涨,0.00619510980322957
3539,S 603697,主板,20220706,有友食品,12.49,0,0,0,0,0,0,不涨,0.005634882487356663
3540,S 603698,主板,20220706,航天工程,12.63,0,0,0,0,0,0,不涨,0.00016512873116880655
3541,S 603699,主板,20220706,纽威股份,8.23,0,0,0,0,0,0,不涨,0.0001596588408574462
3542,S 603700,主板,20220706,宁水集团,13.88,0,0,0,0,0,0,不涨,0.00021537221618928015
3543,S 603701,主板,20220706,德宏股份,8.36,0,0,0,0,0,0,不涨,0.003177192062139511
3544,S 603703,主板,20220706,盛洋科技,16.23,0,0,0,0,0,0,不涨,0.0034099374897778034
3545,S 603706,主板,20220706,东方环宇,16.7,0,0,0,0,0,0,不涨,0.012112703174352646
3546,S 603707,主板,20220706,健友股份,29.2,0,0,0,0,0,0,不涨,0.00037547526881098747
3547,S 603708,主板,20220706,家家悦,13.62,0,0,0,0,0,0,不涨,0.0006066972855478525
3548,S 603709,主板,20220706,中源家居,15.75,0,0,0,0,0,0,不涨,0.002679370576515794
3549,S 603711,主板,20220706,香飘飘,12.74,0,0,0,0,0,0,不涨,0.00794338807463646
3550,S 603712,主板,20220706,七一二,31.0,0,0,0,0,0,0,不涨,0.0013323543826118112
3551,S 603713,主板,20220706,密尔克卫,136.53,0,0,0,0,0,0,不涨,0.0019513812148943543
3552,S 603716,主板,20220706,塞力医疗,13.22,0,0,0,0,0,0,不涨,0.001129453768953681
3553,S 603717,主板,20220706,天域生态,8.34,0,0,0,0,0,0,不涨,0.007012990303337574
3554,S 603718,主板,20220706,海利生物,11.54,0,0,0,0,0,0,不涨,0.0005516206729225814
